time,latitude,longitude,biomass_kg_per_m,station
2021-09-13 00:00:00+00:00,17.944336,-67.002266,6.7265625,C1_East
2021-09-13 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-09-13 00:00:00+00:00,17.954287,-67.050186,9.25,E1
2021-09-13 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-09-13 00:00:00+00:00,17.973782,-67.06234,2.2890625,MJ4
2021-09-13 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-09-13 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-09-13 00:00:00+00:00,17.97034,-67.04777,1.3125,G1
2021-09-13 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-09-22 00:00:00+00:00,17.943632,-67.00623,7.4921875,C2_Center
2021-09-22 00:00:00+00:00,17.954287,-67.050186,9.171875,E1
2021-09-22 00:00:00+00:00,17.939789,-67.04021,133.57031,ML1
2021-09-22 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-09-22 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-09-22 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-09-22 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-09-22 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-09-22 00:00:00+00:00,17.944336,-67.002266,5.2734375,C1_East
2021-09-22 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-09-22 00:00:00+00:00,17.942287,-67.07675,9.3828125,SC
2021-10-01 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-10-01 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-10-01 00:00:00+00:00,17.954287,-67.050186,10.1328125,E1
2021-10-01 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2021-10-01 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-10-01 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-10-01 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-10-01 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-10-01 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-10-01 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2021-10-01 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-10-08 00:00:00+00:00,17.954287,-67.050186,13.5703125,E1
2021-10-08 00:00:00+00:00,17.943748,-67.009384,0.4375,C3_West
2021-10-08 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-10-08 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-10-08 00:00:00+00:00,17.968758,-67.076935,0.5234375,MJ2
2021-10-08 00:00:00+00:00,17.943632,-67.00623,1.2265625,C2_Center
2021-10-08 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-10-08 00:00:00+00:00,17.944336,-67.002266,35.289062,C1_East
2021-10-08 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-10-08 00:00:00+00:00,17.942287,-67.07675,5.921875,SC
2021-10-08 00:00:00+00:00,17.939789,-67.04021,0.921875,ML1
2021-10-15 00:00:00+00:00,17.942287,-67.07675,14.4296875,SC
2021-10-15 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-10-15 00:00:00+00:00,17.943632,-67.00623,0.5234375,C2_Center
2021-10-15 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-10-15 00:00:00+00:00,17.939789,-67.04021,6.3984375,ML1
2021-10-15 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-10-15 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-10-15 00:00:00+00:00,17.944336,-67.002266,6.890625,C1_East
2021-10-15 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-10-15 00:00:00+00:00,17.943748,-67.009384,0.25,C3_West
2021-10-15 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-10-22 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2021-10-22 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-10-22 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-10-22 00:00:00+00:00,17.954287,-67.050186,0.6875,E1
2021-10-22 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-10-22 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-10-22 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-10-22 00:00:00+00:00,17.944336,-67.002266,1.6171875,C1_East
2021-10-22 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-10-22 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-10-22 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-10-29 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-10-29 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-10-29 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-10-29 00:00:00+00:00,17.943632,-67.00623,0.328125,C2_Center
2021-10-29 00:00:00+00:00,17.954287,-67.050186,3.4296875,E1
2021-10-29 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-10-29 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-10-29 00:00:00+00:00,17.942287,-67.07675,47.226562,SC
2021-10-29 00:00:00+00:00,17.943077,-67.05644,14.75,L1
2021-10-29 00:00:00+00:00,17.944336,-67.002266,4.6171875,C1_East
2021-10-29 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-11-03 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-11-03 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2021-11-03 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-11-03 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-11-03 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-11-03 00:00:00+00:00,17.943077,-67.05644,0.390625,L1
2021-11-03 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-11-03 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-11-03 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-11-03 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-11-03 00:00:00+00:00,17.942287,-67.07675,0.2265625,SC
2021-11-11 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2021-11-11 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-11-11 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-11-11 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2021-11-11 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-11-11 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-11-11 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-11-11 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-11-11 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-11-11 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-11-11 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-11-19 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-11-19 00:00:00+00:00,17.944336,-67.002266,4.4375,C1_East
2021-11-19 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-11-19 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-11-19 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-11-19 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-11-19 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-11-19 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-11-19 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-11-19 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-11-19 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2021-11-23 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-11-23 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-11-23 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-11-23 00:00:00+00:00,17.944336,-67.002266,1.4609375,C1_East
2021-11-23 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-11-23 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-11-23 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-11-23 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-11-23 00:00:00+00:00,17.954287,-67.050186,2.0234375,E1
2021-11-23 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-11-23 00:00:00+00:00,17.942287,-67.07675,1.9609375,SC
2021-12-03 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-12-03 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-12-03 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2021-12-03 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-12-03 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-12-03 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-12-03 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-12-03 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2021-12-03 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-12-03 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-12-03 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-12-10 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-12-10 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-12-10 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2021-12-10 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-12-10 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2021-12-10 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-12-10 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-12-10 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-12-10 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-12-10 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-12-10 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-12-15 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2021-12-15 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2021-12-15 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2021-12-15 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2021-12-15 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2021-12-15 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2021-12-15 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2021-12-15 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2021-12-15 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2021-12-15 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2021-12-15 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-01-13 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-01-13 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-01-13 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-01-13 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-01-13 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-01-13 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-01-13 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-01-13 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-01-13 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-01-13 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-01-13 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-01-19 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-01-19 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-01-19 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-01-19 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-01-19 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-01-19 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-01-19 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-01-19 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-01-19 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-01-19 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-01-19 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-01-28 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-01-28 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-01-28 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-01-28 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-01-28 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-01-28 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-01-28 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-01-28 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-01-28 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-01-28 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-01-28 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-02-04 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-02-04 00:00:00+00:00,17.954287,-67.050186,0.84375,E1
2022-02-04 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-02-04 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-02-04 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-02-04 00:00:00+00:00,17.944336,-67.002266,5.09375,C1_East
2022-02-04 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-02-04 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-02-04 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-02-04 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-02-04 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-02-11 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-02-11 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-02-11 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-02-11 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-02-11 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-02-11 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-02-11 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-02-11 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-02-11 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-02-11 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-02-11 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-02-17 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-02-17 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-02-17 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-02-17 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-02-17 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-02-17 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-02-17 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-02-17 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-02-17 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-02-17 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-02-17 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-02-25 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-02-25 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-02-25 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-02-25 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-02-25 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-02-25 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-02-25 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-02-25 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-02-25 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-02-25 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-02-25 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-03-04 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-03-04 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-03-04 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-03-04 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-03-04 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-03-04 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-03-04 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-03-04 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-03-04 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-03-04 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-03-04 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-03-11 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-03-11 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-03-11 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-03-11 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-03-11 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-03-11 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-03-11 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-03-11 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-03-11 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-03-11 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-03-11 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-03-18 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-03-18 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-03-18 00:00:00+00:00,17.954287,-67.050186,0.0,E1
2022-03-18 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-03-18 00:00:00+00:00,17.944336,-67.002266,0.0,C1_East
2022-03-18 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-03-18 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-03-18 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-03-18 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-03-18 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-03-18 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-03-25 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-03-25 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-03-25 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-03-25 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-03-25 00:00:00+00:00,17.942287,-67.07675,0.0,SC
2022-03-25 00:00:00+00:00,17.954287,-67.050186,0.6171875,E1
2022-03-25 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-03-25 00:00:00+00:00,17.943632,-67.00623,2.6171875,C2_Center
2022-03-25 00:00:00+00:00,17.944336,-67.002266,12.1171875,C1_East
2022-03-25 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-03-25 00:00:00+00:00,17.943077,-67.05644,0.421875,L1
2022-04-08 00:00:00+00:00,17.954287,-67.050186,5.0,E1
2022-04-08 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-04-08 00:00:00+00:00,17.972672,-67.06536,0.171875,MJ3
2022-04-08 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-04-08 00:00:00+00:00,17.943077,-67.05644,6.96875,L1
2022-04-08 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-04-08 00:00:00+00:00,17.943632,-67.00623,6.21875,C2_Center
2022-04-08 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-04-08 00:00:00+00:00,17.944336,-67.002266,23.21875,C1_East
2022-04-08 00:00:00+00:00,17.942287,-67.07675,16.507812,SC
2022-04-08 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-04-22 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-04-22 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-04-22 00:00:00+00:00,17.954287,-67.050186,4.3828125,E1
2022-04-22 00:00:00+00:00,17.973782,-67.06234,0.0,MJ4
2022-04-22 00:00:00+00:00,17.942287,-67.07675,33.867188,SC
2022-04-22 00:00:00+00:00,17.944336,-67.002266,23.007812,C1_East
2022-04-22 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-04-22 00:00:00+00:00,17.943077,-67.05644,0.6796875,L1
2022-04-22 00:00:00+00:00,17.943632,-67.00623,15.7109375,C2_Center
2022-04-22 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-04-22 00:00:00+00:00,17.972672,-67.06536,0.171875,MJ3
2022-04-29 00:00:00+00:00,17.954287,-67.050186,5.6875,E1
2022-04-29 00:00:00+00:00,17.943748,-67.009384,8.7734375,C3_West
2022-04-29 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-04-29 00:00:00+00:00,17.942287,-67.07675,29.726562,SC
2022-04-29 00:00:00+00:00,17.972672,-67.06536,2.84375,MJ3
2022-04-29 00:00:00+00:00,17.973782,-67.06234,4.046875,MJ4
2022-04-29 00:00:00+00:00,17.944336,-67.002266,12.390625,C1_East
2022-04-29 00:00:00+00:00,17.943632,-67.00623,19.828125,C2_Center
2022-04-29 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-04-29 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-04-29 00:00:00+00:00,17.97034,-67.04777,12.8828125,G1
2022-05-06 00:00:00+00:00,17.954287,-67.050186,1.1875,E1
2022-05-06 00:00:00+00:00,17.968758,-67.076935,23.21875,MJ2
2022-05-06 00:00:00+00:00,17.942287,-67.07675,66.11719,SC
2022-05-06 00:00:00+00:00,17.944336,-67.002266,55.65625,C1_East
2022-05-06 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-05-06 00:00:00+00:00,17.943748,-67.009384,23.71875,C3_West
2022-05-06 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-05-06 00:00:00+00:00,17.97034,-67.04777,11.3984375,G1
2022-05-06 00:00:00+00:00,17.943077,-67.05644,0.0,L1
2022-05-06 00:00:00+00:00,17.967564,-67.07653,23.21875,MJ1
2022-05-06 00:00:00+00:00,17.973782,-67.06234,3.453125,MJ4
2022-05-06 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-05-13 00:00:00+00:00,17.954287,-67.050186,26.460938,E1
2022-05-13 00:00:00+00:00,17.967564,-67.07653,0.8828125,MJ1
2022-05-13 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-05-13 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-05-13 00:00:00+00:00,17.973782,-67.06234,1.0703125,MJ4
2022-05-13 00:00:00+00:00,17.943077,-67.05644,0.7265625,L1
2022-05-13 00:00:00+00:00,17.942287,-67.07675,52.15625,SC
2022-05-13 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-05-13 00:00:00+00:00,17.943632,-67.00623,33.84375,C2_Center
2022-05-13 00:00:00+00:00,17.944336,-67.002266,50.8125,C1_East
2022-05-13 00:00:00+00:00,17.943748,-67.009384,11.2578125,C3_West
2022-05-13 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-05-20 00:00:00+00:00,17.973782,-67.06234,6.421875,MJ4
2022-05-20 00:00:00+00:00,17.939789,-67.04021,5.2734375,ML1
2022-05-20 00:00:00+00:00,17.967564,-67.07653,5.078125,MJ1
2022-05-20 00:00:00+00:00,17.954287,-67.050186,17.492188,E1
2022-05-20 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-05-20 00:00:00+00:00,17.943632,-67.00623,2.5625,C2_Center
2022-05-20 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-05-20 00:00:00+00:00,17.942287,-67.07675,39.703125,SC
2022-05-20 00:00:00+00:00,17.968758,-67.076935,0.7890625,MJ2
2022-05-20 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-05-20 00:00:00+00:00,17.943077,-67.05644,32.109375,L1
2022-05-20 00:00:00+00:00,17.944336,-67.002266,19.4375,C1_East
2022-05-27 00:00:00+00:00,17.942287,-67.07675,61.117188,SC
2022-05-27 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-05-27 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-05-27 00:00:00+00:00,17.954287,-67.050186,13.390625,E1
2022-05-27 00:00:00+00:00,17.943077,-67.05644,7.203125,L1
2022-05-27 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-05-27 00:00:00+00:00,17.943632,-67.00623,0.5,C2_Center
2022-05-27 00:00:00+00:00,17.968758,-67.076935,0.0,MJ2
2022-05-27 00:00:00+00:00,17.944336,-67.002266,25.078125,C1_East
2022-05-27 00:00:00+00:00,17.967564,-67.07653,1.4296875,MJ1
2022-05-27 00:00:00+00:00,17.972672,-67.06536,0.0,MJ3
2022-05-27 00:00:00+00:00,17.973782,-67.06234,2.6875,MJ4
2022-06-03 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-06-03 00:00:00+00:00,17.954287,-67.050186,10.25,E1
2022-06-03 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-06-03 00:00:00+00:00,17.973782,-67.06234,0.890625,MJ4
2022-06-03 00:00:00+00:00,17.972672,-67.06536,0.3828125,MJ3
2022-06-03 00:00:00+00:00,17.943077,-67.05644,0.859375,L1
2022-06-03 00:00:00+00:00,17.944336,-67.002266,14.140625,C1_East
2022-06-03 00:00:00+00:00,17.942287,-67.07675,35.132812,SC
2022-06-03 00:00:00+00:00,17.943632,-67.00623,0.0,C2_Center
2022-06-03 00:00:00+00:00,17.968758,-67.076935,2.21875,MJ2
2022-06-03 00:00:00+00:00,17.967564,-67.07653,11.6015625,MJ1
2022-06-03 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-06-10 00:00:00+00:00,17.954287,-67.050186,13.9765625,E1
2022-06-10 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-06-10 00:00:00+00:00,17.943748,-67.009384,0.0,C3_West
2022-06-10 00:00:00+00:00,17.972672,-67.06536,0.5390625,MJ3
2022-06-10 00:00:00+00:00,17.943632,-67.00623,0.3828125,C2_Center
2022-06-10 00:00:00+00:00,17.97034,-67.04777,0.0,G1
2022-06-10 00:00:00+00:00,17.942287,-67.07675,37.40625,SC
2022-06-10 00:00:00+00:00,17.973782,-67.06234,1.8125,MJ4
2022-06-10 00:00:00+00:00,17.944336,-67.002266,0.703125,C1_East
2022-06-10 00:00:00+00:00,17.943077,-67.05644,0.5234375,L1
2022-06-10 00:00:00+00:00,17.967564,-67.07653,1.0390625,MJ1
2022-06-10 00:00:00+00:00,17.968758,-67.076935,3.34375,MJ2
2022-06-17 00:00:00+00:00,17.939789,-67.04021,0.0,ML1
2022-06-17 00:00:00+00:00,17.942287,-67.07675,40.3125,SC
2022-06-17 00:00:00+00:00,17.943632,-67.00623,0.703125,C2_Center
