time,station,biomass_kg_per_m,biomass_t_r100,biomass_t_r250,biomass_t_r600,biomass_t_domain,biomass_t_r100_lag1w,biomass_t_r250_lag1w,biomass_t_r600_lag1w,biomass_t_domain_lag1w,biomass_t_r100_lag2w,biomass_t_r250_lag2w,biomass_t_r600_lag2w,biomass_t_domain_lag2w,biomass_t_r100_lag3w,biomass_t_r250_lag3w,biomass_t_r600_lag3w,biomass_t_domain_lag3w,latitude,longitude,biomass_t_r100_trend,biomass_t_r250_trend,biomass_t_r600_trend,biomass_t_domain_trend,doy_sin,doy_cos,doy_sin2,doy_cos2
2021-06-30 00:00:00+00:00,MJ4,0.0,290639.5418165806,652995.7621570969,1112383.3116616507,2018503.214846624,116207.67013455209,299397.38135940203,1617258.4336914024,2445571.679329086,22269.049445509314,16515.500650092345,178411.96556592893,280320.21117447986,17381.748197940837,4173.246552391759,56682.96541474469,174115.5953794402,17.973782,-67.06234,0.9166997966011774,0.7797971051626504,-0.3742272689598707,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,C3_West,3.6171875,301413.7009558638,647393.4356730417,1107179.8429940606,2018503.214846624,101746.30521345243,304352.2207782899,1624520.3875698359,2445571.679329086,16595.421768749726,21327.15314010192,178114.5807262576,280320.21117447986,16461.558261057216,2097.4626345332167,55414.117736142216,174115.5953794402,17.943748,-67.009384,1.085994720986493,0.7547668092070765,-0.38339623815029,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,SC,51.273438,286695.5302799101,653225.8899942922,1112465.2445761191,2018503.214846624,123431.19195325728,297756.8627052324,1615143.433718685,2445571.679329086,22269.049445509314,16908.454262515796,178411.96556592893,280320.21117447986,17605.927378054537,4173.246552391759,54146.723341738136,174115.5953794402,17.942287,-67.07675,0.8427323182754289,0.7856439118476377,-0.37284499267502724,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,L1,24.296875,291956.9688577048,653225.8899942923,1114204.5694302525,2018503.214846624,120655.17719623806,298633.59869704704,1619074.5058969397,2445571.679329086,19856.462114711747,18708.120278612118,178411.96556592893,280320.21117447986,16461.558261057216,4173.246552391759,55354.66457809451,174115.5953794402,17.943077,-67.05644,0.8836648595733205,0.78270377869665,-0.37371365379163635,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,G1,0.0,292967.13912062766,649799.4687702568,1107654.1514506661,2018503.214846624,116017.31049415587,301355.8444432613,1620561.1593234807,2445571.679329086,19856.462114711747,17522.172723984775,178114.5807262576,280320.21117447986,16461.558261057216,4173.246552391759,56883.469618257266,174115.5953794402,17.97034,-67.04777,0.9263158351647292,0.7683702523664433,-0.38052779624910116,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,MJ3,0.0,287405.72901053715,652995.7621570969,1111608.158669797,2018503.214846624,117332.25280914138,299397.38135940203,1615946.4754255146,2445571.679329086,22269.049445509314,16411.97287583922,178411.96556592893,280320.21117447986,17381.748197940837,4173.246552391759,56119.719465515926,174115.5953794402,17.972672,-67.06536,0.8958801861246428,0.7797971051626504,-0.3741127987100814,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,C2_Center,44.773438,303386.2107567496,647393.4356730416,1107179.8429940606,2018503.214846624,101746.30521345243,304352.2207782899,1624520.387569836,2445571.679329086,16595.421768749726,21327.15314010192,178154.8754320673,280320.21117447986,16461.558261057216,2097.4626345332163,55414.117736142216,174115.5953794402,17.943632,-67.00623,1.0925175733666794,0.7547668092070765,-0.38339623815029,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,MJ2,13.046875,285533.9015106856,652995.7621570969,1111608.158669797,2018503.214846624,121201.43292034423,298091.20721936016,1614930.8132935553,2445571.679329086,23313.557417568947,16411.97287583922,178411.96556592893,280320.21117447986,17767.185373708377,4173.246552391759,55354.66457809451,174115.5953794402,17.968758,-67.076935,0.8569021215632002,0.7841693120082986,-0.37348407688258156,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,C1_East,34.710938,302960.4949693423,647393.4356730416,1107179.8429940606,2018503.214846624,101848.20935648194,304352.2207782899,1624635.0754502078,2445571.679329086,16595.421768749726,21327.15314010192,178154.8754320673,280320.21117447986,16461.558261057216,2097.4626345332163,56096.713544365746,174115.5953794402,17.944336,-67.002266,1.0901123383052802,0.7547668092070765,-0.3834668336087894,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,ML2,0.0,293116.7972374325,650029.5966074521,1108963.4344790468,2018503.214846624,113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,16870.817237957664,20168.409844364967,178114.5807262576,280320.21117447986,16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,17.9394,-67.04,0.9458927086836173,0.7640194999748591,-0.37972532723224717,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,E1,9.5390625,290943.70584956394,649799.4687702568,1108618.323312946,2018503.214846624,117332.25280914137,298633.59869704704,1619463.3601631594,2445571.679329086,19856.462114711747,18410.735438940803,178114.5807262576,280320.21117447986,16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,17.954287,-67.050186,0.9081150342098034,0.7774445965335133,-0.37898006446966725,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-06-30 00:00:00+00:00,ML1,44.898438,290264.00083848153,650029.5966074523,1108963.434479047,2018503.214846624,113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,19856.462114711747,20168.409844364967,178114.5807262576,280320.21117447986,16461.558261057216,4173.246552391759,56682.96541474469,174115.5953794402,17.939789,-67.04021,0.9361124438271986,0.7640194999748591,-0.37972532723224717,-0.19192257075800256,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748
2021-07-08 00:00:00+00:00,C1_East,3.203125,118629.39342900713,307000.3783027061,868866.3806104001,1338870.467824688,302960.4949693423,647393.4356730416,1107179.8429940606,2018503.214846624,101848.20935648194,304352.2207782899,1624635.0754502078,2445571.679329086,16595.421768749726,21327.15314010192,178154.8754320673,280320.21117447986,17.944336,-67.002266,-0.937592996019772,-0.7461035094101849,-0.24238178038103797,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,C3_West,0.0,118797.7094663792,306716.8636965002,868866.3806104002,1338870.467824688,301413.7009558638,647393.4356730417,1107179.8429940606,2018503.214846624,101746.30521345243,304352.2207782899,1624520.3875698359,2445571.679329086,16595.421768749726,21327.15314010192,178114.5807262576,280320.21117447986,17.943748,-67.009384,-0.9310565167778826,-0.7470274322953472,-0.24238178038103797,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,SC,0.6171875,119762.48958197226,320798.40970321617,876414.0751686489,1338870.467824688,286695.5302799101,653225.8899942922,1112465.2445761191,2018503.214846624,123431.19195325728,297756.8627052324,1615143.433718685,2445571.679329086,22269.049445509314,16908.454262515796,178411.96556592893,280320.21117447986,17.942287,-67.07675,-0.8729053927357118,-0.711108490891446,-0.23849486281046417,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,MJ3,0.0,126581.25578631021,317712.9080615262,876409.0924587421,1338870.467824688,287405.72901053715,652995.7621570969,1111608.158669797,2018503.214846624,117332.25280914138,299397.38135940203,1615946.4754255146,2445571.679329086,22269.049445509314,16411.97287583922,178411.96556592893,280320.21117447986,17.972672,-67.06536,-0.8200060465476717,-0.720420853193156,-0.23772981354371936,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,L1,1.171875,118700.40006844215,321540.9363651818,876414.0751686489,1338870.467824688,291956.9688577048,653225.8899942923,1114204.5694302525,2018503.214846624,120655.17719623806,298633.59869704704,1619074.5058969397,2445571.679329086,19856.462114711747,18708.120278612118,178411.96556592893,280320.21117447986,17.943077,-67.05644,-0.8999987530770426,-0.7087965519286268,-0.24005712734981266,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,ML2,0.0,118395.88686632332,314071.01020104106,870657.5087096127,1338870.467824688,293116.7972374325,650029.5966074521,1108963.4344790468,2018503.214846624,113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,16870.817237957664,20168.409844364967,178114.5807262576,280320.21117447986,17.9394,-67.04,-0.906532137828842,-0.7273971420194432,-0.2419320850323512,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,E1,9.90625,120572.48615551522,314489.6031087318,868944.1490045082,1338870.467824688,290943.70584956394,649799.4687702568,1108618.323312946,2018503.214846624,117332.25280914137,298633.59869704704,1619463.3601631594,2445571.679329086,19856.462114711747,18410.735438940803,178114.5807262576,280320.21117447986,17.954287,-67.050186,-0.8808738241879333,-0.7257111477751685,-0.24359066360743498,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,MJ4,0.0,128097.36622044002,317712.90806152613,876409.0924587421,1338870.467824688,290639.5418165806,652995.7621570969,1112383.3116616507,2018503.214846624,116207.67013455209,299397.38135940203,1617258.4336914024,2445571.679329086,22269.049445509314,16515.500650092345,178411.96556592893,280320.21117447986,17.973782,-67.06234,-0.8192887972475482,-0.7204208531931577,-0.2384268956472262,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,C2_Center,0.0,118797.7094663792,306716.8636965002,868866.3806104002,1338870.467824688,303386.2107567496,647393.4356730416,1107179.8429940606,2018503.214846624,101746.30521345243,304352.2207782899,1624520.387569836,2445571.679329086,16595.421768749726,21327.15314010192,178154.8754320673,280320.21117447986,17.943632,-67.00623,-0.9375793691580689,-0.7470274322953472,-0.24238178038103797,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,G1,0.0,123338.4890533201,310506.9130832233,868944.149004508,1338870.467824688,292967.13912062766,649799.4687702568,1107654.1514506661,2018503.214846624,116017.31049415587,301355.8444432613,1620561.1593234807,2445571.679329086,19856.462114711747,17522.172723984775,178114.5807262576,280320.21117447986,17.97034,-67.04777,-0.865123235934016,-0.7384559586228008,-0.24272058011002962,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,MJ2,0.0,127620.02748338993,317264.4938741002,876409.0924587421,1338870.467824688,285533.9015106856,652995.7621570969,1111608.158669797,2018503.214846624,121201.43292034423,298091.20721936016,1614930.8132935553,2445571.679329086,23313.557417568947,16411.97287583922,178411.96556592893,280320.21117447986,17.968758,-67.076935,-0.8052991190736165,-0.7218332273917536,-0.23772981354371936,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-08 00:00:00+00:00,ML1,0.0,118395.88686632332,314071.01020104106,870657.5087096125,1338870.467824688,290264.00083848153,650029.5966074523,1108963.434479047,2018503.214846624,113826.23971898094,302777.02113540337,1621175.2486415938,2445571.679329086,19856.462114711747,20168.409844364967,178114.5807262576,280320.21117447986,17.939789,-67.04021,-0.8967518729724233,-0.7273971420194432,-0.2419320850323512,-0.4105296784844157,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961
2021-07-21 00:00:00+00:00,G1,1.453125,444226.4712189171,536020.162909628,1356275.9908496332,3553164.4429587955,,,,,123338.4890533201,310506.9130832233,868944.149004508,1338870.467824688,292967.13912062766,649799.4687702568,1107654.1514506661,2018503.214846624,17.97034,-67.04777,,,,,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971
2021-07-21 00:00:00+00:00,MJ4,3.046875,443855.0667612521,565610.997933253,1385147.1237978677,3553164.4429587955,,,,,128097.36622044002,317712.90806152613,876409.0924587421,1338870.467824688,290639.5418165806,652995.7621570969,1112383.3116616507,2018503.214846624,17.973782,-67.06234,,,,,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971
2021-07-21 00:00:00+00:00,L1,67.61719,446077.8933060034,559495.817833614,1389005.9605441585,3553164.4429587955,,,,,118700.40006844215,321540.9363651818,876414.0751686489,1338870.467824688,291956.9688577048,653225.8899942923,1114204.5694302525,2018503.214846624,17.943077,-67.05644,,,,,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971
2021-07-21 00:00:00+00:00,E1,11.40625,444833.2362085746,531154.9786129426,1357099.728690128,3553164.4429587955,,,,,120572.48615551522,314489.6031087318,868944.1490045082,1338870.467824688,290943.70584956394,649799.4687702568,1108618.323312946,2018503.214846624,17.954287,-67.050186,,,,,-0.34336687399638804,-0.939201357453208,0.6449812683237445,0.7641983796838971
